항목,부서경로,데이터종류,연도,종류,월,구분,주차,값,원본셀,연도구분
sales_region2,제품2 / 재무지표 / 총매출,실적,2026,실적,3,월계,,1245.205052,매출_지역2!H53,당해
sales_region2,제품2 / 재무지표 / 총매출,실적,2026,실적,4,월계,,801.405368,매출_지역2!I53,당해
sales_region2,제품2 / 재무지표 / 순매출,실적,2026,실적,1,월계,,624.694596,매출_지역2!F54,당해
sales_region2,제품2 / 재무지표 / 순매출,실적,2026,실적,2,월계,,844.127822,매출_지역2!G54,당해
sales_region2,제품2 / 재무지표 / 순매출,실적,2026,실적,3,월계,,1372.961181,매출_지역2!H54,당해
sales_region2,제품2 / 재무지표 / 순매출,실적,2026,실적,4,월계,,1127.589861,매출_지역2!I54,당해
sales_region2,제품2 / 재무지표 / 차감,실적,2026,실적,1,월계,,26.885495,매출_지역2!F55,당해
sales_region2,제품2 / 재무지표 / 차감,실적,2026,실적,2,월계,,46.872906,매출_지역2!G55,당해
sales_region2,제품2 / 재무지표 / 차감,실적,2026,실적,3,월계,,52.522823,매출_지역2!H55,당해
sales_region2,제품2 / 재무지표 / 차감,실적,2026,실적,4,월계,,42.484518,매출_지역2!I55,당해
sales_region2,제품2 / 개선금액 / 매출 확대,목표,2026,목표,1,월계,,58.377056,매출_지역2!F60,당해
sales_region2,제품2 / 개선금액 / 매출 확대,목표,2026,목표,2,월계,,58.438202,매출_지역2!G60,당해
sales_region2,제품2 / 개선금액 / 매출 확대,목표,2026,목표,3,월계,,6.40256261,매출_지역2!H60,당해
sales_region2,제품2 / 개선금액 / 매출 확대,목표,2026,목표,4,월계,,85.714441,매출_지역2!I60,당해
sales_region2,제품2 / 개선금액 / Mix 개선,목표,2026,목표,1,월계,,7.03008301,매출_지역2!F61,당해
sales_region2,제품2 / 개선금액 / Mix 개선,목표,2026,목표,2,월계,,10.93581438,매출_지역2!G61,당해
sales_region2,제품2 / 개선금액 / Mix 개선,목표,2026,목표,3,월계,,12.59128542,매출_지역2!H61,당해
sales_region2,제품2 / 개선금액 / Mix 개선,목표,2026,목표,4,월계,,6.55646671,매출_지역2!I61,당해
sales_region2,제품2 / 개선금액 / 매출 차감,목표,2026,목표,1,월계,,0.95,매출_지역2!F63,당해
sales_region2,제품2 / 개선금액 / 매출 차감,목표,2026,목표,2,월계,,6.09735642,매출_지역2!G63,당해
sales_region2,제품2 / 개선금액 / 매출 차감,목표,2026,목표,3,월계,,3.25100001,매출_지역2!H63,당해
sales_region2,제품2 / 개선금액 / 매출 차감,목표,2026,목표,4,월계,,4.57574162,매출_지역2!I63,당해
sales_region2,제품2 / 개선금액 / 매출 확대,실적,2026,실적,1,월계,,18.90261495,매출_지역2!F65,당해
sales_region2,제품2 / 개선금액 / 매출 확대,실적,2026,실적,2,월계,,-20.04667746,매출_지역2!G65,당해
sales_region2,제품2 / 개선금액 / 매출 확대,실적,2026,실적,3,월계,,-4.27368098,매출_지역2!H65,당해
sales_region2,제품2 / 개선금액 / 매출 확대,실적,2026,실적,4,월계,,-3.97724477,매출_지역2!I65,당해
sales_region2,제품2 / 개선금액 / Mix 개선,실적,2026,실적,1,월계,,0.20604056,매출_지역2!F66,당해
sales_region2,제품2 / 개선금액 / Mix 개선,실적,2026,실적,2,월계,,0.31508611,매출_지역2!G66,당해
sales_region2,제품2 / 개선금액 / Mix 개선,실적,2026,실적,3,월계,,22.510824,매출_지역2!H66,당해
sales_region2,제품2 / 개선금액 / Mix 개선,실적,2026,실적,4,월계,,14.64252573,매출_지역2!I66,당해
sales_region2,제품2 / 개선금액 / 매출 차감,실적,2026,실적,1,월계,,35.928476,매출_지역2!F68,당해
sales_region2,제품2 / 개선금액 / 매출 차감,실적,2026,실적,2,월계,,11.01026058,매출_지역2!G68,당해
sales_region2,제품2 / 개선금액 / 매출 차감,실적,2026,실적,3,월계,,8.58061061,매출_지역2!H68,당해
sales_region2,제품2 / 개선금액 / 매출 차감,실적,2026,실적,4,월계,,4.24651885,매출_지역2!I68,당해
