항목,부서경로,데이터종류,연도,종류,월,구분,주차,값,원본셀,연도구분
fixed_rawdata,제품1 / 물류비,`26년 실적,2026,실적,2,주차,W6,18.90738,고정비_Rawdata!AK32,당해
fixed_rawdata,제품1 / 물류비,`26년 실적,2026,실적,2,주차,W7,18.90738,고정비_Rawdata!AL32,당해
fixed_rawdata,제품1 / 물류비,`26년 실적,2026,실적,2,주차,W8,18.90738,고정비_Rawdata!AM32,당해
fixed_rawdata,제품1 / 물류비,`26년 실적,2026,실적,2,주차,W9,18.90738,고정비_Rawdata!AN32,당해
fixed_rawdata,제품1 / 물류비,`26년 실적,2026,실적,3,월계,,28.361229,고정비_Rawdata!AO32,당해
fixed_rawdata,제품1 / 물류비,`26년 실적,2026,실적,3,주차,W10,24.843065,고정비_Rawdata!AP32,당해
fixed_rawdata,제품1 / 물류비,`26년 실적,2026,실적,3,주차,W11,24.843065,고정비_Rawdata!AQ32,당해
fixed_rawdata,제품1 / 물류비,`26년 실적,2026,실적,3,주차,W12,24.843065,고정비_Rawdata!AR32,당해
fixed_rawdata,제품1 / 물류비,`26년 실적,2026,실적,3,주차,W13,24.843065,고정비_Rawdata!AS32,당해
fixed_rawdata,제품1 / 물류비,`26년 실적,2026,실적,3,주차,W14,24.843065,고정비_Rawdata!AT32,당해
fixed_rawdata,제품1 / 물류비,`26년 실적,2026,실적,4,월계,,19.901803,고정비_Rawdata!AU32,당해
fixed_rawdata,제품1 / 물류비,`26년 실적,2026,실적,4,주차,W14,24.814958,고정비_Rawdata!AV32,당해
fixed_rawdata,제품1 / 물류비,`26년 실적,2026,실적,4,주차,W15,24.814958,고정비_Rawdata!AW32,당해
fixed_rawdata,제품1 / 물류비,`26년 실적,2026,실적,4,주차,W16,24.814958,고정비_Rawdata!AX32,당해
fixed_rawdata,제품1 / 물류비,`26년 실적,2026,실적,4,주차,W17,24.814958,고정비_Rawdata!AY32,당해
fixed_rawdata,제품1 / 물류비,`26년 실적,2026,실적,4,주차,W18,24.814958,고정비_Rawdata!AZ32,당해
fixed_rawdata,제품1 / 서비스비,`25년 실적,2025,실적,1,월계,,37.111761,고정비_Rawdata!D33,전년
fixed_rawdata,제품1 / 서비스비,`25년 실적,2025,실적,2,월계,,34.812547,고정비_Rawdata!E33,전년
fixed_rawdata,제품1 / 서비스비,`25년 실적,2025,실적,3,월계,,34.812547,고정비_Rawdata!F33,전년
fixed_rawdata,제품1 / 서비스비,`25년 실적,2025,실적,4,월계,,34.693815,고정비_Rawdata!G33,전년
fixed_rawdata,제품1 / 서비스비,`25년 실적,2025,실적,5,월계,,33.167683,고정비_Rawdata!H33,전년
fixed_rawdata,제품1 / 서비스비,`25년 실적,2025,실적,6,월계,,19.393389,고정비_Rawdata!I33,전년
fixed_rawdata,제품1 / 서비스비,`25년 실적,2025,실적,7,월계,,34.833263,고정비_Rawdata!J33,전년
fixed_rawdata,제품1 / 서비스비,`25년 실적,2025,실적,8,월계,,33.084154,고정비_Rawdata!K33,전년
fixed_rawdata,제품1 / 서비스비,`25년 실적,2025,실적,9,월계,,29.236404,고정비_Rawdata!L33,전년
fixed_rawdata,제품1 / 서비스비,`25년 실적,2025,실적,10,월계,,21.007382,고정비_Rawdata!M33,전년
fixed_rawdata,제품1 / 서비스비,`25년 실적,2025,실적,11,월계,,15.438232,고정비_Rawdata!N33,전년
fixed_rawdata,제품1 / 서비스비,`25년 실적,2025,실적,12,월계,,35.296292,고정비_Rawdata!O33,전년
fixed_rawdata,제품1 / 서비스비,`26년 목표,2026,목표,1,월계,,15.438232,고정비_Rawdata!Q33,당해
fixed_rawdata,제품1 / 서비스비,`26년 목표,2026,목표,2,월계,,53.552917,고정비_Rawdata!R33,당해
fixed_rawdata,제품1 / 서비스비,`26년 목표,2026,목표,3,월계,,24.320362,고정비_Rawdata!S33,당해
fixed_rawdata,제품1 / 서비스비,`26년 목표,2026,목표,4,월계,,21.007382,고정비_Rawdata!T33,당해
fixed_rawdata,제품1 / 서비스비,`26년 목표,2026,목표,5,월계,,9.696059,고정비_Rawdata!U33,당해
fixed_rawdata,제품1 / 서비스비,`26년 목표,2026,목표,6,월계,,33.167683,고정비_Rawdata!V33,당해
fixed_rawdata,제품1 / 서비스비,`26년 목표,2026,목표,7,월계,,73.146286,고정비_Rawdata!W33,당해
fixed_rawdata,제품1 / 서비스비,`26년 목표,2026,목표,8,월계,,24.126692,고정비_Rawdata!X33,당해
fixed_rawdata,제품1 / 서비스비,`26년 목표,2026,목표,9,월계,,9.25542,고정비_Rawdata!Y33,당해
fixed_rawdata,제품1 / 서비스비,`26년 목표,2026,목표,10,월계,,31.618519,고정비_Rawdata!Z33,당해
fixed_rawdata,제품1 / 서비스비,`26년 목표,2026,목표,11,월계,,16.688764,고정비_Rawdata!AA33,당해
fixed_rawdata,제품1 / 서비스비,`26년 목표,2026,목표,12,월계,,14.656931,고정비_Rawdata!AB33,당해
fixed_rawdata,제품1 / 서비스비,`26년 실적,2026,실적,1,월계,,12.999696,고정비_Rawdata!AD33,당해
fixed_rawdata,제품1 / 서비스비,`26년 실적,2026,실적,1,주차,W1,45.881635,고정비_Rawdata!AE33,당해
fixed_rawdata,제품1 / 서비스비,`26년 실적,2026,실적,1,주차,W2,45.881635,고정비_Rawdata!AF33,당해
fixed_rawdata,제품1 / 서비스비,`26년 실적,2026,실적,1,주차,W3,45.881635,고정비_Rawdata!AG33,당해
fixed_rawdata,제품1 / 서비스비,`26년 실적,2026,실적,1,주차,W4,45.881635,고정비_Rawdata!AH33,당해
fixed_rawdata,제품1 / 서비스비,`26년 실적,2026,실적,1,주차,W5,45.881635,고정비_Rawdata!AI33,당해
fixed_rawdata,제품1 / 서비스비,`26년 실적,2026,실적,2,월계,,12.202052,고정비_Rawdata!AJ33,당해
fixed_rawdata,제품1 / 서비스비,`26년 실적,2026,실적,2,주차,W6,31.427837,고정비_Rawdata!AK33,당해
fixed_rawdata,제품1 / 서비스비,`26년 실적,2026,실적,2,주차,W7,31.427837,고정비_Rawdata!AL33,당해
fixed_rawdata,제품1 / 서비스비,`26년 실적,2026,실적,2,주차,W8,31.427837,고정비_Rawdata!AM33,당해
fixed_rawdata,제품1 / 서비스비,`26년 실적,2026,실적,2,주차,W9,31.427837,고정비_Rawdata!AN33,당해
fixed_rawdata,제품1 / 서비스비,`26년 실적,2026,실적,3,월계,,24.932863,고정비_Rawdata!AO33,당해
fixed_rawdata,제품1 / 서비스비,`26년 실적,2026,실적,3,주차,W10,23.4532,고정비_Rawdata!AP33,당해
fixed_rawdata,제품1 / 서비스비,`26년 실적,2026,실적,3,주차,W11,23.4532,고정비_Rawdata!AQ33,당해
fixed_rawdata,제품1 / 서비스비,`26년 실적,2026,실적,3,주차,W12,23.4532,고정비_Rawdata!AR33,당해
fixed_rawdata,제품1 / 서비스비,`26년 실적,2026,실적,3,주차,W13,23.4532,고정비_Rawdata!AS33,당해
fixed_rawdata,제품1 / 서비스비,`26년 실적,2026,실적,3,주차,W14,23.4532,고정비_Rawdata!AT33,당해
