항목,부서경로,데이터종류,연도,종류,월,구분,주차,값,원본셀,연도구분
material_cost,시스템 반영 / 제품1 / VI 금액,실적,2026,실적,1,주차,W5,607.142168,재료비!L29,당해
material_cost,시스템 반영 / 제품1 / VI 금액,실적,2026,실적,2,월계,,361.349819,재료비!M29,당해
material_cost,시스템 반영 / 제품1 / VI 금액,실적,2026,실적,2,주차,W6,483.686,재료비!N29,당해
material_cost,시스템 반영 / 제품1 / VI 금액,실적,2026,실적,2,주차,W7,666.163534,재료비!O29,당해
material_cost,시스템 반영 / 제품1 / VI 금액,실적,2026,실적,2,주차,W8,482.344,재료비!P29,당해
material_cost,시스템 반영 / 제품1 / VI 금액,실적,2026,실적,2,주차,W9,452.328857,재료비!Q29,당해
material_cost,시스템 반영 / 제품1 / VI 금액,실적,2026,실적,3,월계,,608.198993,재료비!R29,당해
material_cost,시스템 반영 / 제품1 / VI 금액,실적,2026,실적,3,주차,W10,658.672561,재료비!S29,당해
material_cost,시스템 반영 / 제품1 / VI 금액,실적,2026,실적,3,주차,W11,272.327506,재료비!T29,당해
material_cost,시스템 반영 / 제품1 / VI 금액,실적,2026,실적,3,주차,W12,571.295387,재료비!U29,당해
material_cost,시스템 반영 / 제품1 / VI 금액,실적,2026,실적,3,주차,W13,264.937,재료비!V29,당해
material_cost,시스템 반영 / 제품1 / VI 금액,실적,2026,실적,3,주차,W14,264.937,재료비!W29,당해
material_cost,시스템 반영 / 제품1 / VI 금액,실적,2026,실적,4,월계,,476.499031,재료비!X29,당해
material_cost,시스템 반영 / 제품1 / VI 금액,실적,2026,실적,4,주차,W14,213.043994,재료비!Y29,당해
material_cost,시스템 반영 / 제품1 / VI 금액,실적,2026,실적,4,주차,W15,183.836617,재료비!Z29,당해
material_cost,시스템 반영 / 제품1 / VI 금액,실적,2026,실적,4,주차,W16,183.836617,재료비!AA29,당해
material_cost,시스템 반영 / 제품1 / VI 금액,실적,2026,실적,4,주차,W17,318.766415,재료비!AB29,당해
material_cost,시스템 반영 / 제품1 / VI 금액,실적,2026,실적,4,주차,W18,183.836617,재료비!AC29,당해
material_cost,시스템 반영 / 제품2 / VI 금액,목표,2026,목표,1,월계,,21.851122,재료비!G32,당해
material_cost,시스템 반영 / 제품2 / VI 금액,목표,2026,목표,1,주차,W1,21.851122,재료비!H32,당해
material_cost,시스템 반영 / 제품2 / VI 금액,목표,2026,목표,1,주차,W2,21.851122,재료비!I32,당해
material_cost,시스템 반영 / 제품2 / VI 금액,목표,2026,목표,1,주차,W3,21.851122,재료비!J32,당해
material_cost,시스템 반영 / 제품2 / VI 금액,목표,2026,목표,1,주차,W4,21.851122,재료비!K32,당해
material_cost,시스템 반영 / 제품2 / VI 금액,목표,2026,목표,1,주차,W5,21.851122,재료비!L32,당해
material_cost,시스템 반영 / 제품2 / VI 금액,목표,2026,목표,2,월계,,32.390966,재료비!M32,당해
material_cost,시스템 반영 / 제품2 / VI 금액,목표,2026,목표,2,주차,W6,32.390966,재료비!N32,당해
material_cost,시스템 반영 / 제품2 / VI 금액,목표,2026,목표,2,주차,W7,32.390966,재료비!O32,당해
material_cost,시스템 반영 / 제품2 / VI 금액,목표,2026,목표,2,주차,W8,32.390966,재료비!P32,당해
material_cost,시스템 반영 / 제품2 / VI 금액,목표,2026,목표,2,주차,W9,32.390966,재료비!Q32,당해
material_cost,시스템 반영 / 제품2 / VI 금액,목표,2026,목표,3,월계,,24.993993,재료비!R32,당해
material_cost,시스템 반영 / 제품2 / VI 금액,목표,2026,목표,3,주차,W10,24.993993,재료비!S32,당해
material_cost,시스템 반영 / 제품2 / VI 금액,목표,2026,목표,3,주차,W11,24.993993,재료비!T32,당해
material_cost,시스템 반영 / 제품2 / VI 금액,목표,2026,목표,3,주차,W12,24.993993,재료비!U32,당해
material_cost,시스템 반영 / 제품2 / VI 금액,목표,2026,목표,3,주차,W13,24.993993,재료비!V32,당해
material_cost,시스템 반영 / 제품2 / VI 금액,목표,2026,목표,3,주차,W14,24.993993,재료비!W32,당해
material_cost,시스템 반영 / 제품2 / VI 금액,목표,2026,목표,4,월계,,21.909611,재료비!X32,당해
material_cost,시스템 반영 / 제품2 / VI 금액,목표,2026,목표,4,주차,W14,21.909611,재료비!Y32,당해
material_cost,시스템 반영 / 제품2 / VI 금액,목표,2026,목표,4,주차,W15,21.909611,재료비!Z32,당해
material_cost,시스템 반영 / 제품2 / VI 금액,목표,2026,목표,4,주차,W16,21.909611,재료비!AA32,당해
material_cost,시스템 반영 / 제품2 / VI 금액,목표,2026,목표,4,주차,W17,21.909611,재료비!AB32,당해
material_cost,시스템 반영 / 제품2 / VI 금액,목표,2026,목표,4,주차,W18,21.909611,재료비!AC32,당해
material_cost,시스템 반영 / 제품2 / VI 금액,실적,2026,실적,1,월계,,21.4221717,재료비!G33,당해
material_cost,시스템 반영 / 제품2 / VI 금액,실적,2026,실적,1,주차,W1,21.11276031,재료비!H33,당해
material_cost,시스템 반영 / 제품2 / VI 금액,실적,2026,실적,1,주차,W2,21.11276031,재료비!I33,당해
material_cost,시스템 반영 / 제품2 / VI 금액,실적,2026,실적,1,주차,W3,17.87058541,재료비!J33,당해
material_cost,시스템 반영 / 제품2 / VI 금액,실적,2026,실적,1,주차,W4,17.87058541,재료비!K33,당해
material_cost,시스템 반영 / 제품2 / VI 금액,실적,2026,실적,1,주차,W5,21.11276031,재료비!L33,당해
material_cost,시스템 반영 / 제품2 / VI 금액,실적,2026,실적,2,월계,,21.22120327,재료비!M33,당해
material_cost,시스템 반영 / 제품2 / VI 금액,실적,2026,실적,2,주차,W6,8.516,재료비!N33,당해
material_cost,시스템 반영 / 제품2 / VI 금액,실적,2026,실적,2,주차,W7,15.64874812,재료비!O33,당해
material_cost,시스템 반영 / 제품2 / VI 금액,실적,2026,실적,2,주차,W8,13.372,재료비!P33,당해
material_cost,시스템 반영 / 제품2 / VI 금액,실적,2026,실적,2,주차,W9,12.57294743,재료비!Q33,당해
material_cost,시스템 반영 / 제품2 / VI 금액,실적,2026,실적,3,월계,,17.523932,재료비!R33,당해
material_cost,시스템 반영 / 제품2 / VI 금액,실적,2026,실적,3,주차,W10,24.473598,재료비!S33,당해
material_cost,시스템 반영 / 제품2 / VI 금액,실적,2026,실적,3,주차,W11,32.291734,재료비!T33,당해
material_cost,시스템 반영 / 제품2 / VI 금액,실적,2026,실적,3,주차,W12,27.145505,재료비!U33,당해
material_cost,시스템 반영 / 제품2 / VI 금액,실적,2026,실적,3,주차,W13,16.647,재료비!V33,당해
material_cost,시스템 반영 / 제품2 / VI 금액,실적,2026,실적,3,주차,W14,16.647,재료비!W33,당해
material_cost,시스템 반영 / 제품2 / VI 금액,실적,2026,실적,4,월계,,9.06391449,재료비!X33,당해
material_cost,시스템 반영 / 제품2 / VI 금액,실적,2026,실적,4,주차,W14,12.3890319,재료비!Y33,당해
material_cost,시스템 반영 / 제품2 / VI 금액,실적,2026,실적,4,주차,W15,6.64624952,재료비!Z33,당해
material_cost,시스템 반영 / 제품2 / VI 금액,실적,2026,실적,4,주차,W16,6.64624952,재료비!AA33,당해
material_cost,시스템 반영 / 제품2 / VI 금액,실적,2026,실적,4,주차,W17,17.44816015,재료비!AB33,당해
material_cost,시스템 반영 / 제품2 / VI 금액,실적,2026,실적,4,주차,W18,6.64624952,재료비!AC33,당해
material_cost,시스템 미반영 / 키친솔루션 / VI 금액 / 합계,목표,2026,목표,3,주차,W10,189.894784,재료비!S36,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 양산부품,목표,2026,목표,1,월계,,16.647,재료비!G48,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 양산부품,목표,2026,목표,1,주차,W1,16.647,재료비!H48,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 양산부품,목표,2026,목표,1,주차,W2,16.647,재료비!I48,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 양산부품,목표,2026,목표,1,주차,W3,16.647,재료비!J48,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 양산부품,목표,2026,목표,1,주차,W4,16.647,재료비!K48,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 양산부품,목표,2026,목표,1,주차,W5,16.647,재료비!L48,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 양산부품,목표,2026,목표,2,월계,,22.955261,재료비!M48,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 양산부품,목표,2026,목표,2,주차,W6,22.955261,재료비!N48,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 양산부품,목표,2026,목표,2,주차,W7,22.955261,재료비!O48,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 양산부품,목표,2026,목표,2,주차,W8,22.955261,재료비!P48,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 양산부품,목표,2026,목표,2,주차,W9,22.955261,재료비!Q48,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 양산부품,목표,2026,목표,3,월계,,26.334313,재료비!R48,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 양산부품,목표,2026,목표,3,주차,W10,26.334313,재료비!S48,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 양산부품,목표,2026,목표,3,주차,W11,26.334313,재료비!T48,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 양산부품,목표,2026,목표,3,주차,W12,26.334313,재료비!U48,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 양산부품,목표,2026,목표,3,주차,W13,26.334313,재료비!V48,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 양산부품,목표,2026,목표,3,주차,W14,26.334313,재료비!W48,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 양산부품,목표,2026,목표,4,월계,,53.469417,재료비!X48,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 양산부품,목표,2026,목표,4,주차,W14,53.469417,재료비!Y48,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 양산부품,목표,2026,목표,4,주차,W15,53.469417,재료비!Z48,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 양산부품,목표,2026,목표,4,주차,W16,53.469417,재료비!AA48,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 양산부품,목표,2026,목표,4,주차,W17,53.469417,재료비!AB48,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 양산부품,목표,2026,목표,4,주차,W18,53.469417,재료비!AC48,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 양산부품,실적,2026,실적,1,월계,,29.344,재료비!G49,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 양산부품,실적,2026,실적,1,주차,W1,16.647,재료비!H49,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 양산부품,실적,2026,실적,1,주차,W2,16.647,재료비!I49,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 양산부품,실적,2026,실적,1,주차,W3,16.647,재료비!J49,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 양산부품,실적,2026,실적,1,주차,W4,16.647,재료비!K49,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 양산부품,실적,2026,실적,1,주차,W5,16.647,재료비!L49,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 양산부품,실적,2026,실적,2,월계,,23.822641,재료비!M49,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 양산부품,실적,2026,실적,2,주차,W6,38.133,재료비!N49,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 양산부품,실적,2026,실적,2,주차,W7,38.133,재료비!O49,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 양산부품,실적,2026,실적,2,주차,W8,21.076,재료비!P49,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 양산부품,실적,2026,실적,2,주차,W9,38.133,재료비!Q49,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 양산부품,실적,2026,실적,3,주차,W10,20.0,재료비!S49,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 양산부품,실적,2026,실적,3,주차,W11,38.133,재료비!T49,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 양산부품,실적,2026,실적,3,주차,W12,34.608308,재료비!U49,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 양산부품,실적,2026,실적,3,주차,W13,34.608308,재료비!V49,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 양산부품,실적,2026,실적,3,주차,W14,36.366,재료비!W49,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 양산부품,실적,2026,실적,4,월계,,58.486,재료비!X49,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 양산부품,실적,2026,실적,4,주차,W14,52.531,재료비!Y49,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 양산부품,실적,2026,실적,4,주차,W15,52.531,재료비!Z49,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 양산부품,실적,2026,실적,4,주차,W16,52.531,재료비!AA49,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 양산부품,실적,2026,실적,4,주차,W17,61.561,재료비!AB49,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 양산부품,실적,2026,실적,4,주차,W18,52.531,재료비!AC49,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 개발모델,목표,2026,목표,1,월계,,5.29062123,재료비!G50,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 개발모델,목표,2026,목표,1,주차,W1,5.29062123,재료비!H50,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 개발모델,목표,2026,목표,1,주차,W2,5.29062123,재료비!I50,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 개발모델,목표,2026,목표,1,주차,W3,5.29062123,재료비!J50,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 개발모델,목표,2026,목표,1,주차,W4,5.29062123,재료비!K50,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 개발모델,목표,2026,목표,1,주차,W5,5.29062123,재료비!L50,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 개발모델,목표,2026,목표,2,월계,,10.52919344,재료비!M50,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 개발모델,목표,2026,목표,2,주차,W6,10.52919344,재료비!N50,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 개발모델,목표,2026,목표,2,주차,W7,10.52919344,재료비!O50,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 개발모델,목표,2026,목표,2,주차,W8,10.52919344,재료비!P50,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 개발모델,목표,2026,목표,2,주차,W9,10.52919344,재료비!Q50,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 개발모델,목표,2026,목표,3,월계,,12.616058,재료비!R50,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 개발모델,목표,2026,목표,3,주차,W10,12.616058,재료비!S50,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 개발모델,목표,2026,목표,3,주차,W11,12.616058,재료비!T50,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 개발모델,목표,2026,목표,3,주차,W12,12.616058,재료비!U50,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 개발모델,목표,2026,목표,3,주차,W13,12.616058,재료비!V50,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 개발모델,목표,2026,목표,3,주차,W14,12.616058,재료비!W50,당해
material_cost,시스템 미반영 / 제품1 / VI 금액 / 개발모델,목표,2026,목표,4,월계,,67.758248,재료비!X50,당해
